timestamp,linear_x,linear_y,angular_z,Orientation_Quat_x,Orientation_Quat_y,Orientation_Quat_z,Orientation_Quat_w
12.456,0.2218819034970163,0.00011867492015886494,-0.23924764647218974,0.0011993429496484093,0.0036739622040193377,-0.31231758785582814,0.9499698878881001
12.49,0.1913021130078261,0.00014225489486081877,-0.21284398977007468,0.0012131599979929844,0.00367204776645422,-0.31602478427016584,0.9487430526939395
12.524000000000001,0.1921164306367848,4.927200802683218e-05,-0.02522432582938114,0.0012167311940173664,0.0036647841014873206,-0.31697675229506533,0.9484254464253707
12.558,0.20916279879843958,0.00012552184329468752,-0.2161737637222759,0.001222861414770055,0.0036601074004441528,-0.31891266591138506,0.9477762498317157
12.59,0.22274213614237082,0.00014316642293535353,-0.2556202760728192,0.0012389274813428943,0.0036617489759354542,-0.3226511046884801,0.9465100745879237
12.624,0.22284273805690596,0.00010967005814802033,-0.25581658102820537,0.001254713390003508,0.00366064157226727,-0.3267612100122613,0.9450990091143421
12.657,0.22293398003029913,8.770066000414467e-05,-0.25548791436267276,0.001271254615716554,0.0036599003227111037,-0.3307465568926126,0.9437116636690528
12.69,0.2223602753679795,5.400895255656957e-05,-0.1982704162471474,0.0012846227294118218,0.003658420763165869,-0.33389188836005507,0.9426034015371041
12.724,0.2220048047227307,9.967477132860614e-06,-0.19589664036622348,0.0012976323973473308,0.00365446627182168,-0.3370491259354385,0.9414790745059534
12.757,0.22069277431072798,4.2128733224941484e-05,-0.18540279835364387,0.0013132822128329774,0.003645252334416514,-0.340032057864908,0.940405862938659
12.791,0.21969751469534532,0.00041149146386135205,-0.25891537927693753,0.0013318434875606128,0.003638236474746898,-0.34345832546305427,0.9391599267954278
12.824,0.2210707792788313,0.00018943689505733496,-0.29863193449665354,0.0013421617355170075,0.0036374567018409337,-0.3480902971743709,0.9374529921674345
12.857,0.22206732326952722,0.0001235777282854733,-0.2872086754724894,0.001362157796732932,0.0036290819276691825,-0.35263634173619557,0.9357524163887649
12.89,0.19904731371536305,7.95832970000715e-05,-0.19987126990048537,0.0013731938975533222,0.003622556358037829,-0.35634675413525324,0.9343457509087426
12.924,0.19812681084825234,0.0001066434490916146,-0.18617325498051362,0.0013841593100803605,0.0036114239345328173,-0.35931210094276783,0.933209438355755
12.958,0.19828133456755953,9.626991063829693e-05,-0.1868323952610759,0.001393658227277325,0.003604689977977821,-0.3621823454542368,0.9320992503849449
12.991,0.180619061394653,-6.169392132364393e-05,0.06971003078274503,0.0013937914431379269,0.0036039916634986176,-0.3626514739237336,0.9319168294705521
13.024,0.19986497384897817,7.76155349254265e-05,-0.0797867532449874,0.0013913006157063423,0.003599384811898165,-0.36253080318519065,0.9319638005059387
